chain,flag_type,reason,stimulus_id,subject_id,upstream_pointer,user
2,stimulus,Contains speech errors,20,31349dc3fe2a4616a8acbbae4fb05fe7,3,31349dc3fe2a4616a8acbbae4fb05fe7
1,stimulus,Contains speech errors,21,31349dc3fe2a4616a8acbbae4fb05fe7,3,31349dc3fe2a4616a8acbbae4fb05fe7
0,stimulus,Contains speech errors,30,31349dc3fe2a4616a8acbbae4fb05fe7,1,31349dc3fe2a4616a8acbbae4fb05fe7
2,stimulus,Contains speech errors,28,31349dc3fe2a4616a8acbbae4fb05fe7,4,31349dc3fe2a4616a8acbbae4fb05fe7
0,stimulus,Contains speech errors,0,31349dc3fe2a4616a8acbbae4fb05fe7,1,31349dc3fe2a4616a8acbbae4fb05fe7
1,stimulus,Contains speech errors,27,31349dc3fe2a4616a8acbbae4fb05fe7,2,31349dc3fe2a4616a8acbbae4fb05fe7
0,stimulus,Contains speech errors,5,31349dc3fe2a4616a8acbbae4fb05fe7,1,31349dc3fe2a4616a8acbbae4fb05fe7
0,stimulus,Contains speech errors,8,31349dc3fe2a4616a8acbbae4fb05fe7,3,31349dc3fe2a4616a8acbbae4fb05fe7
0,stimulus,Other: I couldn't understand one word of what was said,19,2c2d48934d35411fa5c1f546b1008ccc,15,2c2d48934d35411fa5c1f546b1008ccc
0,self,Contains speech errors,5,7f5c9a97880243dc887a5901998e54d5,7,7f5c9a97880243dc887a5901998e54d5
1,self,Contains speech errors,4,7f5c9a97880243dc887a5901998e54d5,5,7f5c9a97880243dc887a5901998e54d5
-1,self,Other: Accidentally went forward without listening a 2nd time.,50,e0dcd07a94a94f4b84be7b0449798dc6,-1,e0dcd07a94a94f4b84be7b0449798dc6
-1,self,Speech stops or starts abruptly / speech sounds cut off,46,0efce99f45c841afad9f52e85372c117,-1,0efce99f45c841afad9f52e85372c117
2,self,Other: couldn't understand it,1,3a878d0593dc4bd2abb373ba58359da0,7,3a878d0593dc4bd2abb373ba58359da0
-1,self,Contains speech errors,49,3a878d0593dc4bd2abb373ba58359da0,-1,3a878d0593dc4bd2abb373ba58359da0
0,self,Other: couldn't understand at all,11,36c586183ada497bb52fdc95ba43d176,19,36c586183ada497bb52fdc95ba43d176
2,stimulus,Other: No clue what I just heard,10,36c586183ada497bb52fdc95ba43d176,16,36c586183ada497bb52fdc95ba43d176
1,self,Other: couldn't understand at all,26,36c586183ada497bb52fdc95ba43d176,10,36c586183ada497bb52fdc95ba43d176
2,self,Speech stops or starts abruptly / speech sounds cut off,12,36c586183ada497bb52fdc95ba43d176,17,36c586183ada497bb52fdc95ba43d176
2,self,Other: couldn't understand at all,20,36c586183ada497bb52fdc95ba43d176,8,36c586183ada497bb52fdc95ba43d176
0,self,Other: couldn't understand at all,21,36c586183ada497bb52fdc95ba43d176,4,36c586183ada497bb52fdc95ba43d176
0,self,Other: I stuttered,16,36c586183ada497bb52fdc95ba43d176,15,36c586183ada497bb52fdc95ba43d176
0,self,Other: couldn't understand at all,33,36c586183ada497bb52fdc95ba43d176,16,36c586183ada497bb52fdc95ba43d176
2,self,Other: couldn't understand at all,18,36c586183ada497bb52fdc95ba43d176,20,36c586183ada497bb52fdc95ba43d176
1,self,Speech stops or starts abruptly / speech sounds cut off,6,36c586183ada497bb52fdc95ba43d176,1,36c586183ada497bb52fdc95ba43d176
2,self,Other: couldn't understand at all,23,36c586183ada497bb52fdc95ba43d176,10,36c586183ada497bb52fdc95ba43d176
0,self,Other: Couldn't understand at all,28,36c586183ada497bb52fdc95ba43d176,5,36c586183ada497bb52fdc95ba43d176
0,self,Speech stops or starts abruptly / speech sounds cut off,39,36c586183ada497bb52fdc95ba43d176,18,36c586183ada497bb52fdc95ba43d176
0,self,Other: couldn't understand at all,34,36c586183ada497bb52fdc95ba43d176,19,36c586183ada497bb52fdc95ba43d176
2,self,Other: couldn't understand at all,27,36c586183ada497bb52fdc95ba43d176,24,36c586183ada497bb52fdc95ba43d176
2,self,Other: couldn't understand at all,4,36c586183ada497bb52fdc95ba43d176,8,36c586183ada497bb52fdc95ba43d176
2,self,Other: couldn't understand at all,7,36c586183ada497bb52fdc95ba43d176,8,36c586183ada497bb52fdc95ba43d176
0,self,Other: couldn't understand at all,24,36c586183ada497bb52fdc95ba43d176,12,36c586183ada497bb52fdc95ba43d176
1,self,Other: couldn't understand at all,38,36c586183ada497bb52fdc95ba43d176,14,36c586183ada497bb52fdc95ba43d176
1,self,Speech stops or starts abruptly / speech sounds cut off,24,c8f45ec6384240d9a9d16d177e137b91,11,c8f45ec6384240d9a9d16d177e137b91
0,self,Other: hard to hear,38,c8f45ec6384240d9a9d16d177e137b91,19,c8f45ec6384240d9a9d16d177e137b91
2,stimulus,Contains speech errors,20,c8f45ec6384240d9a9d16d177e137b91,7,c8f45ec6384240d9a9d16d177e137b91
0,self,Speech stops or starts abruptly / speech sounds cut off,21,c8f45ec6384240d9a9d16d177e137b91,6,c8f45ec6384240d9a9d16d177e137b91
2,self,Contains speech errors,22,c8f45ec6384240d9a9d16d177e137b91,16,c8f45ec6384240d9a9d16d177e137b91
2,self,Contains speech errors,34,c8f45ec6384240d9a9d16d177e137b91,9,c8f45ec6384240d9a9d16d177e137b91
2,stimulus,Other: Hard to hear,9,c8f45ec6384240d9a9d16d177e137b91,5,c8f45ec6384240d9a9d16d177e137b91
2,self,Other: hard to hear,15,c8f45ec6384240d9a9d16d177e137b91,13,c8f45ec6384240d9a9d16d177e137b91
2,self,Other: could not hear,11,b80ced7f47da426fb1de48bab918fed0,1,b80ced7f47da426fb1de48bab918fed0
2,self,Other: no way to understand it,25,b80ced7f47da426fb1de48bab918fed0,4,b80ced7f47da426fb1de48bab918fed0
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,26,b80ced7f47da426fb1de48bab918fed0,1,b80ced7f47da426fb1de48bab918fed0
2,self,Speech stops or starts abruptly / speech sounds cut off,12,b80ced7f47da426fb1de48bab918fed0,0,b80ced7f47da426fb1de48bab918fed0
2,self,Other: could not understand,28,b80ced7f47da426fb1de48bab918fed0,3,b80ced7f47da426fb1de48bab918fed0
2,self,Other: i wasnt able to understand it at all,29,b80ced7f47da426fb1de48bab918fed0,4,b80ced7f47da426fb1de48bab918fed0
0,self,Other: couldnt understand at all,34,b80ced7f47da426fb1de48bab918fed0,1,b80ced7f47da426fb1de48bab918fed0
1,self,Other: no,3,b80ced7f47da426fb1de48bab918fed0,2,b80ced7f47da426fb1de48bab918fed0
0,self,Other: could not understand,27,b80ced7f47da426fb1de48bab918fed0,2,b80ced7f47da426fb1de48bab918fed0
1,self,Other: could not understand,5,b80ced7f47da426fb1de48bab918fed0,3,b80ced7f47da426fb1de48bab918fed0
1,self,Other: unintelligible,4,b80ced7f47da426fb1de48bab918fed0,1,b80ced7f47da426fb1de48bab918fed0
0,self,Other: unintelligible ,36,b80ced7f47da426fb1de48bab918fed0,1,b80ced7f47da426fb1de48bab918fed0
-1,self,Speech stops or starts abruptly / speech sounds cut off,48,e7e6cf9bab944075b6cb7890a0b46312,-1,e7e6cf9bab944075b6cb7890a0b46312
2,self,Other: noise in the beginning of the recording ,8,2f308961da9d497898ff163c58e1f987,20,2f308961da9d497898ff163c58e1f987
2,self,Other: Could not understand,38,2f308961da9d497898ff163c58e1f987,19,2f308961da9d497898ff163c58e1f987
-1,self,Other: Could not understand ,50,2f308961da9d497898ff163c58e1f987,-1,2f308961da9d497898ff163c58e1f987
0,stimulus,Speech stops or starts abruptly / speech sounds cut off,18,ced34bb304034c3aa798ad0d3bb2497a,5,ced34bb304034c3aa798ad0d3bb2497a
2,self,Contains speech errors,22,887c6c2ef76c42058a0e5d9d85e5c0c7,25,887c6c2ef76c42058a0e5d9d85e5c0c7
0,self,Contains speech errors,35,887c6c2ef76c42058a0e5d9d85e5c0c7,17,887c6c2ef76c42058a0e5d9d85e5c0c7
-1,self,Other: background noise,50,31ea5c6d6f21464ea39c4c3a72532f3d,-1,31ea5c6d6f21464ea39c4c3a72532f3d
2,self,Other: too much noise,11,ce35af424654442283cc251cacf75575,1,ce35af424654442283cc251cacf75575
0,self,Other: too much noise,27,ce35af424654442283cc251cacf75575,2,ce35af424654442283cc251cacf75575
1,self,Other: cannot understand,20,ce35af424654442283cc251cacf75575,0,ce35af424654442283cc251cacf75575
-1,self,Other: couldn't understand it,50,ce35af424654442283cc251cacf75575,-1,ce35af424654442283cc251cacf75575
0,self,Contains speech errors,38,8cf8d5b5144d4207bf6071061f10c869,6,8cf8d5b5144d4207bf6071061f10c869
-1,self,"Other: There are no errors in this recording.  After clicking ""no"" on accident I was unable to click yes.",46,e572f6489e034bdbb79bcf5c22d8525f,-1,e572f6489e034bdbb79bcf5c22d8525f
2,stimulus,Speech stops or starts abruptly / speech sounds cut off,11,cf01dd9d47bb40b3a2fd018438da52d2,21,cf01dd9d47bb40b3a2fd018438da52d2
2,stimulus,Contains speech errors,24,cf01dd9d47bb40b3a2fd018438da52d2,18,cf01dd9d47bb40b3a2fd018438da52d2
1,stimulus,Contains speech errors,13,cf01dd9d47bb40b3a2fd018438da52d2,17,cf01dd9d47bb40b3a2fd018438da52d2
0,stimulus,Contains speech errors,20,cf01dd9d47bb40b3a2fd018438da52d2,14,cf01dd9d47bb40b3a2fd018438da52d2
2,stimulus,Contains speech errors,21,cf01dd9d47bb40b3a2fd018438da52d2,15,cf01dd9d47bb40b3a2fd018438da52d2
1,self,Contains speech errors,28,cf01dd9d47bb40b3a2fd018438da52d2,20,cf01dd9d47bb40b3a2fd018438da52d2
0,stimulus,Contains speech errors,37,cf01dd9d47bb40b3a2fd018438da52d2,19,cf01dd9d47bb40b3a2fd018438da52d2
1,stimulus,Contains speech errors,36,cf01dd9d47bb40b3a2fd018438da52d2,13,cf01dd9d47bb40b3a2fd018438da52d2
2,stimulus,Contains speech errors,1,cf01dd9d47bb40b3a2fd018438da52d2,21,cf01dd9d47bb40b3a2fd018438da52d2
0,stimulus,Contains speech errors,2,cf01dd9d47bb40b3a2fd018438da52d2,21,cf01dd9d47bb40b3a2fd018438da52d2
2,stimulus,"Other: I couldn't understand anything said, it was too garbled.",13,16b63931e8524667988157473c2530c1,16,16b63931e8524667988157473c2530c1
1,stimulus,Other: Can't make out anything said.,12,16b63931e8524667988157473c2530c1,15,16b63931e8524667988157473c2530c1
0,stimulus,Other: Too low to hear any of the words said.,23,16b63931e8524667988157473c2530c1,19,16b63931e8524667988157473c2530c1
2,stimulus,Other: Too low to make out any words.,28,16b63931e8524667988157473c2530c1,16,16b63931e8524667988157473c2530c1
-1,self,Other: A little too much dead space after the sentence.,40,16b63931e8524667988157473c2530c1,-1,16b63931e8524667988157473c2530c1
0,stimulus,Other: I couldn't make out any words.,0,16b63931e8524667988157473c2530c1,13,16b63931e8524667988157473c2530c1
2,stimulus,Other: The words were too low and mumbled to be distinguished.,2,16b63931e8524667988157473c2530c1,10,16b63931e8524667988157473c2530c1
2,self,Other: It was too quiet,30,2148358d161d4f6e8c4a747199330976,5,2148358d161d4f6e8c4a747199330976
0,self,Other: missed it,22,2148358d161d4f6e8c4a747199330976,9,2148358d161d4f6e8c4a747199330976
0,self,Other: Could not understand what was said,25,58859994c0db40cd97ea0496dc806ea6,8,58859994c0db40cd97ea0496dc806ea6
0,self,"Other: Too quiet, couldn't understand anything that was said",16,58859994c0db40cd97ea0496dc806ea6,9,58859994c0db40cd97ea0496dc806ea6
0,self,Other: I messed up on recording this one,20,56a676028bf349d0914567b3f9d3f6a6,0,56a676028bf349d0914567b3f9d3f6a6
2,stimulus,Other: Could not make out any words at all,29,56a676028bf349d0914567b3f9d3f6a6,1,56a676028bf349d0914567b3f9d3f6a6
1,self,Other: I could not understand what was said at all.,6,56a676028bf349d0914567b3f9d3f6a6,0,56a676028bf349d0914567b3f9d3f6a6
0,self,Other: I spoke some gibberish at the end because I didn't know what to say,33,682968427b5e47128ce07133a2415fe8,12,682968427b5e47128ce07133a2415fe8
0,self,Contains speech errors,26,682968427b5e47128ce07133a2415fe8,13,682968427b5e47128ce07133a2415fe8
2,self,Other: I don't know what they said,14,682968427b5e47128ce07133a2415fe8,17,682968427b5e47128ce07133a2415fe8
-1,self,Other: too loud,49,682968427b5e47128ce07133a2415fe8,-1,682968427b5e47128ce07133a2415fe8
1,self,Other: hard to hear,25,940183f0fea34d69aa87d13cc402b7fb,6,940183f0fea34d69aa87d13cc402b7fb
1,self,Contains speech errors,20,940183f0fea34d69aa87d13cc402b7fb,11,940183f0fea34d69aa87d13cc402b7fb
0,self,Other: accidentally hit start recording,4,b752d7fad45a4830a9b2d2808e662886,19,b752d7fad45a4830a9b2d2808e662886
2,self,Other: Literally no audible words,7,b752d7fad45a4830a9b2d2808e662886,8,b752d7fad45a4830a9b2d2808e662886
-1,self,Contains speech errors,46,bd6b9b58369d4a9d94283835edecb4d9,-1,bd6b9b58369d4a9d94283835edecb4d9
2,stimulus,Other: no speech,31,bd6b9b58369d4a9d94283835edecb4d9,2,bd6b9b58369d4a9d94283835edecb4d9
-1,self,Contains speech errors,42,bd6b9b58369d4a9d94283835edecb4d9,-1,bd6b9b58369d4a9d94283835edecb4d9
-1,self,Contains speech errors,50,bd6b9b58369d4a9d94283835edecb4d9,-1,bd6b9b58369d4a9d94283835edecb4d9
2,self,Other: hard to hear,5,bd6b9b58369d4a9d94283835edecb4d9,2,bd6b9b58369d4a9d94283835edecb4d9
1,stimulus,Other: cant hear words,7,bd6b9b58369d4a9d94283835edecb4d9,3,bd6b9b58369d4a9d94283835edecb4d9
1,stimulus,Contains speech errors,25,fde96318bffb4683bc45e5682bb5e547,4,fde96318bffb4683bc45e5682bb5e547
-1,self,Contains speech errors,49,60a352aafb00449882cc3f7cf502a872,-1,60a352aafb00449882cc3f7cf502a872
0,self,Other: The sentence doesn't make sense.,11,bef0fc4782374793bcd185f027e5e093,22,bef0fc4782374793bcd185f027e5e093
2,stimulus,Other: Couldn't understand what was said at all.,10,bef0fc4782374793bcd185f027e5e093,24,bef0fc4782374793bcd185f027e5e093
0,self,Other: There was too much background noise to understand anything that was said in this sentence.,26,bef0fc4782374793bcd185f027e5e093,17,bef0fc4782374793bcd185f027e5e093
0,self,Other: Couldn't hear the sentence clearly. Only caught about half of it.  What I did hear doesn't make any sense. ,12,bef0fc4782374793bcd185f027e5e093,9,bef0fc4782374793bcd185f027e5e093
0,self,"Other: I couldn't hear the sentence clearly. I transcribed what I heard, but it doesn't make sense. ",20,bef0fc4782374793bcd185f027e5e093,13,bef0fc4782374793bcd185f027e5e093
2,self,Other: I don't think I heard the sentence correctly. A lot of this was little more than a guess. It doesn't make sense. ,17,bef0fc4782374793bcd185f027e5e093,19,bef0fc4782374793bcd185f027e5e093
2,self,"Other: I transcribed what I heard, but I don't think it's correct.  It's a little strange.",22,bef0fc4782374793bcd185f027e5e093,23,bef0fc4782374793bcd185f027e5e093
1,self,"Other: I could hear the first part of the sentence, but not the last part of it. That part of this recording is a complete guess.",33,bef0fc4782374793bcd185f027e5e093,24,bef0fc4782374793bcd185f027e5e093
1,self,"Other: The sentence was hard to hear. I transcribed what I heard, but it doesn't make sense.",30,bef0fc4782374793bcd185f027e5e093,22,bef0fc4782374793bcd185f027e5e093
2,self,"Other: My recording was too long, but the system wouldn't let me record it. (Sometimes that works and sometimes it doesn't.) And the sentence doesn't make much sense. ",37,bef0fc4782374793bcd185f027e5e093,16,bef0fc4782374793bcd185f027e5e093
1,self,Other: I couldn't hear anything but the background noise this time.,39,bef0fc4782374793bcd185f027e5e093,25,bef0fc4782374793bcd185f027e5e093
0,self,"Other: Almost everything in this sentence was drowned out by the background noise.  All I heard was a syllable or two, nothing I could make any sense of. ",36,bef0fc4782374793bcd185f027e5e093,12,bef0fc4782374793bcd185f027e5e093
1,self,"Other: The sentence was hard to hear. I transcribed what I heard, but it's complete nonsense.",0,bef0fc4782374793bcd185f027e5e093,15,bef0fc4782374793bcd185f027e5e093
1,self,"Other: I couldn't understand the first part of the sentence at all, but I heard a few words at the end. ",3,bef0fc4782374793bcd185f027e5e093,15,bef0fc4782374793bcd185f027e5e093
2,self,"Other: I heard the first part of the sentence clearly, but the last part was fuzzy. I don't think I got it right.",2,bef0fc4782374793bcd185f027e5e093,11,bef0fc4782374793bcd185f027e5e093
0,self,Other: The end of the sentence was a little hard to understand. I don't think I got that part of this right.,4,bef0fc4782374793bcd185f027e5e093,19,bef0fc4782374793bcd185f027e5e093
1,self,Other: I don't think it's correct. I couldn't understand the original sentence.,7,bef0fc4782374793bcd185f027e5e093,23,bef0fc4782374793bcd185f027e5e093
-1,self,Other: My recording is too long and I couldn't rerecord it.,48,bef0fc4782374793bcd185f027e5e093,-1,bef0fc4782374793bcd185f027e5e093
2,self,"Other: The sentence was hard to hear again.  I transcribed what I heard, but it doesn't make sense and it's incomplete.",8,bef0fc4782374793bcd185f027e5e093,20,bef0fc4782374793bcd185f027e5e093
1,self,"Other: I couldn't hear anything but background noise, so I didn't record anything. ",34,bef0fc4782374793bcd185f027e5e093,24,bef0fc4782374793bcd185f027e5e093
-1,self,"Other: I heard the first part of this sentence fairly well, but couldn't rally hear the last part. I recorded my best guess.",50,bef0fc4782374793bcd185f027e5e093,-1,bef0fc4782374793bcd185f027e5e093
2,stimulus,Contains speech errors,25,f1db9d6a6cee4ef3b8594798c72b5ce0,4,f1db9d6a6cee4ef3b8594798c72b5ce0
0,self,Contains speech errors,27,f1db9d6a6cee4ef3b8594798c72b5ce0,2,f1db9d6a6cee4ef3b8594798c72b5ce0
2,stimulus,Other: i could not hear the end of the sentence,26,66e8a54882844d2e83d2bd866bce4427,6,66e8a54882844d2e83d2bd866bce4427
0,self,Other: unable to understand the speaker,27,66e8a54882844d2e83d2bd866bce4427,9,66e8a54882844d2e83d2bd866bce4427
2,self,Other: unable to understand speaker,20,66e8a54882844d2e83d2bd866bce4427,8,66e8a54882844d2e83d2bd866bce4427
2,self,Other: can't hear speaker,21,66e8a54882844d2e83d2bd866bce4427,14,66e8a54882844d2e83d2bd866bce4427
1,self,Other: unable to hear speaker,36,66e8a54882844d2e83d2bd866bce4427,11,66e8a54882844d2e83d2bd866bce4427
1,self,Other: unable to understand speaker,4,66e8a54882844d2e83d2bd866bce4427,10,66e8a54882844d2e83d2bd866bce4427
1,self,Other: unable to hear or understand speaker,8,66e8a54882844d2e83d2bd866bce4427,14,66e8a54882844d2e83d2bd866bce4427
-1,self,Contains speech errors,42,5e91712c476c4cd49eed9e5c856f2355,-1,5e91712c476c4cd49eed9e5c856f2355
0,self,Contains speech errors,10,3bc821929f234dddb3f26a76876cfb99,4,3bc821929f234dddb3f26a76876cfb99
-1,self,Other: to much background noise,45,3bc821929f234dddb3f26a76876cfb99,-1,3bc821929f234dddb3f26a76876cfb99
0,stimulus,Other: Couldn't hear anything over the background noise,11,f4762f5309094a62ad0b0694dc27867a,19,f4762f5309094a62ad0b0694dc27867a
1,stimulus,Other: Couldn't hear anything over the background noise,27,f4762f5309094a62ad0b0694dc27867a,6,f4762f5309094a62ad0b0694dc27867a
1,stimulus,Other: Couldn't hear anything over the background noise,21,f4762f5309094a62ad0b0694dc27867a,16,f4762f5309094a62ad0b0694dc27867a
2,stimulus,Other: Couldn't hear anything over the background noise,22,f4762f5309094a62ad0b0694dc27867a,21,f4762f5309094a62ad0b0694dc27867a
1,stimulus,Other: Couldn't hear anything over the background noise,19,f4762f5309094a62ad0b0694dc27867a,22,f4762f5309094a62ad0b0694dc27867a
1,stimulus,Other: Couldn't hear anything over the background noise,37,f4762f5309094a62ad0b0694dc27867a,12,f4762f5309094a62ad0b0694dc27867a
-1,self,Speech stops or starts abruptly / speech sounds cut off,50,f4762f5309094a62ad0b0694dc27867a,-1,f4762f5309094a62ad0b0694dc27867a
2,stimulus,Other: Couldn't hear anything over the background noise,0,f4762f5309094a62ad0b0694dc27867a,17,f4762f5309094a62ad0b0694dc27867a
2,stimulus,Other: Couldn't hear anything over the background noise,17,f4762f5309094a62ad0b0694dc27867a,18,f4762f5309094a62ad0b0694dc27867a
0,stimulus,Other: Couldn't hear anything over the background noise,7,f4762f5309094a62ad0b0694dc27867a,11,f4762f5309094a62ad0b0694dc27867a
0,self,Speech stops or starts abruptly / speech sounds cut off,4,f4762f5309094a62ad0b0694dc27867a,19,f4762f5309094a62ad0b0694dc27867a
0,stimulus,Other: too hard to understand,27,d721980a75854dd593ff1f53536bb28e,8,d721980a75854dd593ff1f53536bb28e
2,stimulus,Other: couldn't understand,16,d721980a75854dd593ff1f53536bb28e,12,d721980a75854dd593ff1f53536bb28e
2,stimulus,Contains speech errors,39,4572ecac46c5450184c01903c5444e2e,7,4572ecac46c5450184c01903c5444e2e
0,stimulus,Contains speech errors,27,4572ecac46c5450184c01903c5444e2e,6,4572ecac46c5450184c01903c5444e2e
0,stimulus,Contains speech errors,20,4572ecac46c5450184c01903c5444e2e,1,4572ecac46c5450184c01903c5444e2e
0,stimulus,Contains speech errors,19,4572ecac46c5450184c01903c5444e2e,8,4572ecac46c5450184c01903c5444e2e
1,stimulus,Contains speech errors,30,4572ecac46c5450184c01903c5444e2e,5,4572ecac46c5450184c01903c5444e2e
2,stimulus,Contains speech errors,4,4572ecac46c5450184c01903c5444e2e,1,4572ecac46c5450184c01903c5444e2e
2,self,Other: Could only hear a two or three words from original,24,35ab918e1c3e4b2bbce211eb472b0604,1,35ab918e1c3e4b2bbce211eb472b0604
1,self,"Other: Not ""comprehensible""; I repeated what I heard but don't know what all the words were supposed to be and couldn't think of any that would make sense and sound like that.",16,35ab918e1c3e4b2bbce211eb472b0604,1,35ab918e1c3e4b2bbce211eb472b0604
0,self,Contains speech errors,23,35ab918e1c3e4b2bbce211eb472b0604,0,35ab918e1c3e4b2bbce211eb472b0604
2,self,Other: Missed it entirely; could not make out words,37,35ab918e1c3e4b2bbce211eb472b0604,2,35ab918e1c3e4b2bbce211eb472b0604
-1,self,Other: Could not make out enough of it to even guess number of words,50,35ab918e1c3e4b2bbce211eb472b0604,-1,35ab918e1c3e4b2bbce211eb472b0604
2,self,Other: Could not make out more than two words of the original  ,0,35ab918e1c3e4b2bbce211eb472b0604,1,35ab918e1c3e4b2bbce211eb472b0604
0,self,Other: Could not make out any words,7,35ab918e1c3e4b2bbce211eb472b0604,3,35ab918e1c3e4b2bbce211eb472b0604
1,self,Other: Cannot understand audio,2,2fc63f89ebaa4b55ac01a61651788748,1,2fc63f89ebaa4b55ac01a61651788748
0,stimulus,Other: Sentence makes no sense!,26,aedc9764b93e45308bf8d19d649a17bd,18,aedc9764b93e45308bf8d19d649a17bd
0,stimulus,Other: Too quiet to hear over background,27,aedc9764b93e45308bf8d19d649a17bd,13,aedc9764b93e45308bf8d19d649a17bd
2,stimulus,Other: Inaudible over background noise,21,aedc9764b93e45308bf8d19d649a17bd,14,aedc9764b93e45308bf8d19d649a17bd
2,self,Other: My husband spoke over the recording- he is sorry,22,aedc9764b93e45308bf8d19d649a17bd,24,aedc9764b93e45308bf8d19d649a17bd
1,stimulus,"Other: Speech is very unclear, and may be slurred. Could not understand a single word",33,aedc9764b93e45308bf8d19d649a17bd,24,aedc9764b93e45308bf8d19d649a17bd
2,stimulus,Other: Could not understand a single word.,32,aedc9764b93e45308bf8d19d649a17bd,17,aedc9764b93e45308bf8d19d649a17bd
1,stimulus,Other: Inaudible over background noise,31,aedc9764b93e45308bf8d19d649a17bd,24,aedc9764b93e45308bf8d19d649a17bd
2,stimulus,Other: Could not hear any of the words after 'the ocean',35,aedc9764b93e45308bf8d19d649a17bd,14,aedc9764b93e45308bf8d19d649a17bd
1,stimulus,Other: The second half of the sentence is almost inaudible,17,aedc9764b93e45308bf8d19d649a17bd,11,aedc9764b93e45308bf8d19d649a17bd
1,self,Other: don't understand,24,0b9a7c8d54cf4661919b0aed8d612d46,9,0b9a7c8d54cf4661919b0aed8d612d46
0,self,Other: did not understand,22,0b9a7c8d54cf4661919b0aed8d612d46,7,0b9a7c8d54cf4661919b0aed8d612d46
2,self,Other: unable to understand ,32,0b9a7c8d54cf4661919b0aed8d612d46,15,0b9a7c8d54cf4661919b0aed8d612d46
1,self,Speech stops or starts abruptly / speech sounds cut off,28,0b9a7c8d54cf4661919b0aed8d612d46,10,0b9a7c8d54cf4661919b0aed8d612d46
0,self,Other: too much background noise,29,0b9a7c8d54cf4661919b0aed8d612d46,11,0b9a7c8d54cf4661919b0aed8d612d46
1,self,Other: did not understand,0,0b9a7c8d54cf4661919b0aed8d612d46,12,0b9a7c8d54cf4661919b0aed8d612d46
1,self,Other: did not understand,2,0b9a7c8d54cf4661919b0aed8d612d46,10,0b9a7c8d54cf4661919b0aed8d612d46
1,self,Speech stops or starts abruptly / speech sounds cut off,5,0b9a7c8d54cf4661919b0aed8d612d46,6,0b9a7c8d54cf4661919b0aed8d612d46
2,self,Other: Don't hear,8,0b9a7c8d54cf4661919b0aed8d612d46,14,0b9a7c8d54cf4661919b0aed8d612d46
0,self,Other: couldn't hear it at all,9,0c15aac7d55048cd980329a3d3670da7,9,0c15aac7d55048cd980329a3d3670da7
1,stimulus,Contains speech errors,25,0c15aac7d55048cd980329a3d3670da7,3,0c15aac7d55048cd980329a3d3670da7
1,stimulus,Contains speech errors,12,0c15aac7d55048cd980329a3d3670da7,3,0c15aac7d55048cd980329a3d3670da7
0,self,Contains speech errors,28,0c15aac7d55048cd980329a3d3670da7,5,0c15aac7d55048cd980329a3d3670da7
2,self,Contains speech errors,2,f4029b245f9c4c0d84129b196fc9b4de,10,f4029b245f9c4c0d84129b196fc9b4de
2,self,Other: Could not hear anything but mumbling,32,f4029b245f9c4c0d84129b196fc9b4de,17,f4029b245f9c4c0d84129b196fc9b4de
0,self,Contains speech errors,12,f4029b245f9c4c0d84129b196fc9b4de,10,f4029b245f9c4c0d84129b196fc9b4de
2,self,Contains speech errors,4,f4029b245f9c4c0d84129b196fc9b4de,8,f4029b245f9c4c0d84129b196fc9b4de
0,self,Contains speech errors,36,f4029b245f9c4c0d84129b196fc9b4de,9,f4029b245f9c4c0d84129b196fc9b4de
0,self,Other: missed it,27,f5cb017f6574488aaa20648e6e2412af,3,f5cb017f6574488aaa20648e6e2412af
1,self,Other: missed the audio entirely,38,f5cb017f6574488aaa20648e6e2412af,4,f5cb017f6574488aaa20648e6e2412af
-1,self,Other: it seems to be skipping. i have no idea why. it won't let me repeat the recording ,47,f5cb017f6574488aaa20648e6e2412af,-1,f5cb017f6574488aaa20648e6e2412af
-1,self,Other: same skipping problem. like it's clicking ,44,f5cb017f6574488aaa20648e6e2412af,-1,f5cb017f6574488aaa20648e6e2412af
-1,self,Other: same clicking noises,40,f5cb017f6574488aaa20648e6e2412af,-1,f5cb017f6574488aaa20648e6e2412af
1,self,Other: missed it entirely,12,f5cb017f6574488aaa20648e6e2412af,3,f5cb017f6574488aaa20648e6e2412af
1,stimulus,Speech stops or starts abruptly / speech sounds cut off,11,8f9564cf735742b39a17e33ed3c6d451,9,8f9564cf735742b39a17e33ed3c6d451
1,stimulus,Contains speech errors,39,8f9564cf735742b39a17e33ed3c6d451,25,8f9564cf735742b39a17e33ed3c6d451
2,stimulus,Contains speech errors,38,8f9564cf735742b39a17e33ed3c6d451,19,8f9564cf735742b39a17e33ed3c6d451
0,stimulus,"Other: Voice was mumbling, could not understand.",22,8f9564cf735742b39a17e33ed3c6d451,16,8f9564cf735742b39a17e33ed3c6d451
1,stimulus,Contains speech errors,33,8f9564cf735742b39a17e33ed3c6d451,27,8f9564cf735742b39a17e33ed3c6d451
0,self,Speech stops or starts abruptly / speech sounds cut off,3,8f9564cf735742b39a17e33ed3c6d451,10,8f9564cf735742b39a17e33ed3c6d451
2,self,Other: Can't understand a word he's saying,5,8f9564cf735742b39a17e33ed3c6d451,12,8f9564cf735742b39a17e33ed3c6d451
